what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1542646202853
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1542646202853
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1542646202853
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1542646202853
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1542646202854
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1542646202856
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1542646202856
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1542646202856
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1542646202857
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1542646202857
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1542646202858
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1542646202859
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1542646202860
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1542646202861
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1542646202862
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1542646202863
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1542646202864
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1542646202865
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1542646202865
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1542646202866
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1542646202866
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1542646202867
os,sysinfo,,,"linux",1542646202872
arch,sysinfo,,,"x86",1542646202872
ws,sysinfo,,,"gtk",1542646202872
locale,sysinfo,,,"en_US",1542646202872
processors,sysinfo,,,"2",1542646202872
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1542646202872
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1542646202872
java.specification.name,sysinfo,,,"Java Platform API Specification",1542646202872
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1542646202872
java.specification.version,sysinfo,,,"1.6",1542646202873
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1542646202873
java.version,sysinfo,,,"1.6.0_23",1542646202873
java.vm.info,sysinfo,,,"mixed mode",1542646202873
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1542646202873
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1542646202873
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1542646202873
java.vm.specification.version,sysinfo,,,"1.0",1542646202873
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1542646202873
java.vm.version,sysinfo,,,"19.0-b09",1542646202873
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1542646203553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542646203661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542646208115
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1542646209094
