what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542824030264
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1542824030780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1542824056991
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1542824058085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542824059398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542824060673
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1542824062117
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1542824068596
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1542824070045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542824072550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542824073827
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1542824074822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1542824090461
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1542824091726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542824093307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542824094538
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1542824098389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1542824141070
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1542824142097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542824145084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542824146275
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1542824156166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542824159853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542824218061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542824239533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542824278238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1542824292290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542824300662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542824318063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1542824334255
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1542824335334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542824339597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542824340825
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1542824352877
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1542824355007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542824357672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542824358513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1542824361632
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1542824363148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542824364418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1542824365668
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1542824373616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1542824374017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1542824374259
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1542824374426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1542824374587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1542824374779
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1542824374955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1542824375132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1542824375307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1542824375456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1542824375611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1542824375808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1542824375945
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1542824376138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1542824376299
